atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83]","[[-0.16923548607999028, 0.1538868839860008, 1.5368198111270268], [-0.08522310166837321, -0.06579316527734472, -1.4284234325150578]]",-2,-11684.7568359375,"[[0.02276280130597684, -0.05676505258114148, -0.7556846596422628], [-0.02276299670992484, 0.056766389555522496, 0.7556846596422628]]","[0, 0]",-11684.732250738209,"[[0.021456371628585623, -0.05610526125870271, -0.7573093116012014], [-0.021456371628585623, 0.05610526125870271, 0.7573093116012014]]",train
"[83, 83]","[[0.035812961671749424, -0.0222389759750594, 1.429909526715254], [-0.1189468969477376, 0.039670914775441886, -1.47984693144831]]",-2,-11684.78515625,"[[-0.02538486517762237, 0.010299222735732824, -0.40263621118466797], [0.02538448979635385, -0.010297710926240435, 0.40263621118466797]]","[0, 0]",-11684.76747551103,"[[-0.02129676598286183, 0.008519524811532411, -0.40041650922539274], [0.02129676598286183, -0.008519524811532411, 0.40041650922539274]]",train
"[83, 83]","[[0.17066402280345613, -0.0024582660238494118, 1.3658664466301957], [0.12859764859353676, 0.12145196551179255, -1.4885289673131508]]",-2,-11684.7900390625,"[[-0.002051676662120341, 0.0029834480468362568, 0.011122783527816], [0.00205012371495469, -0.002982215459301136, -0.011122757816770211]]","[0, 0]",-11684.778836538611,"[[0.0002458015504513372, -0.0007240302403115847, 0.016678756644137357], [-0.0002458015504513372, 0.0007240302403115847, -0.016678756644137357]]",train
"[83, 83]","[[0.007539875104969958, 0.0511541598438312, 1.4752168468822093], [-0.098443021860946, -0.028118891888360444, -1.5242047971084591]]",-2,-11684.73828125,"[[-0.03717182158246688, -0.027205742009230236, -0.9021260347003768], [0.03717132278817858, 0.027206698460133585, 0.9021260347003768]]","[0, 0]",-11684.709150145309,"[[-0.03179444956331098, -0.023781601722393776, -0.8998146201800271], [0.03179444956331098, 0.023781601722393776, 0.8998146201800271]]",train
"[83, 83]","[[0.003971878030320061, 0.08137510555045774, 1.5129192061966834], [0.011755176313947333, 0.10834935079790418, -1.4965278360553418]]",-2,-11684.7333984375,"[[0.0019198463601631537, 0.010201057962910732, -0.9403537318002572], [-0.0019203852636828895, -0.010200194071772223, 0.9403537318002572]]","[0, 0]",-11684.702506391386,"[[0.002418082139103502, 0.00838024424502081, -0.934962258449656], [-0.002418082139103502, -0.00838024424502081, 0.934962258449656]]",train
"[83, 83]","[[0.05290657308415411, 0.04006839903266457, 1.4456553099641063], [-0.08290882951247733, -0.04258271673836911, -1.4876858855264272]]",-2,-11684.7763671875,"[[-0.029962907142078214, -0.01849862436188464, -0.5491509141453719], [0.02996311797265369, 0.01850108233786206, 0.5491509141453719]]","[0, 0]",-11684.756477423374,"[[-0.025351434070456636, -0.015427737003748412, -0.5475402973585644], [0.025351434070456636, 0.015427737003748412, 0.5475402973585644]]",train
"[83, 83]","[[0.00922555442923314, 0.10562669741852454, 1.2816674452192744], [-0.10850869385976561, -0.15202048343235908, -1.4125618905546315]]",-2,-11684.66796875,"[[0.06890663115613423, 0.1483379760617793, 1.5404073743985305], [-0.06890750533169106, -0.14833756468504664, -1.5404068601776149]]","[0, 0]",-11684.671779486478,"[[0.06741253705198046, 0.14752419434329925, 1.5426678096127309], [-0.06741253705198046, -0.14752419434329925, -1.5426678096127309]]",train
"[83, 83]","[[-0.11166317085744498, -0.024782684245842068, 1.3161960254038771], [-0.0826252336628899, -0.07874771725172854, -1.395479520523531]]",-2,-11684.6728515625,"[[-0.015869361397418215, 0.028185872785749612, 1.506518673385988], [0.015868266106867607, -0.028185497404481095, -1.5065181591650723]]","[0, 0]",-11684.67680901834,"[[-0.016148887230685017, 0.03001160952216903, 1.5080459160714466], [0.016148887230685017, -0.03001160952216903, -1.5080459160714466]]",train
"[83, 83]","[[0.12629591281098862, -0.03850779783947839, 1.4906388397366919], [-0.07106220591683675, 0.013531723930150381, -1.4707218026132285]]",-2,-11684.7607421875,"[[-0.05132685786423566, 0.014264992140189673, -0.7237551403188359], [0.051325891128914, -0.014263403197559917, 0.7237551403188359]]","[0, 0]",-11684.736835662918,"[[-0.048290120436202816, 0.01273317150516325, -0.724593763843709], [0.048290120436202816, -0.01273317150516325, 0.724593763843709]]",train
"[83, 83]","[[0.022496053990941206, -0.07050997329964671, 1.4409681373342444], [-0.04060726280818307, -0.008458214473678257, -1.3997141089099685]]",-2,-11684.787109375,"[[-0.00011666762407990474, -0.0003537763281638791, 0.1353678847472844], [0.00011489968114936709, 0.0003532062628566472, -0.13536767905891808]]","[0, 0]",-11684.777620596067,"[[0.003174438471068488, -0.003121539411971947, 0.14290169620187096], [-0.003174438471068488, 0.003121539411971947, -0.14290169620187096]]",train
"[83, 83]","[[0.1473273379264746, 0.0581651003043328, 1.4247297036917566], [0.06510784630838871, -0.12382311620360689, -1.45595124996593]]",-2,-11684.7900390625,"[[-0.009021383760023554, -0.016185869513288965, -0.21581527876041595], [0.009021424897696816, 0.016187561300101874, 0.21581517591623275]]","[0, 0]",-11684.775797629538,"[[-0.006095723169004819, -0.013492540102367754, -0.2135726369276091], [0.006095723169004819, 0.013492540102367754, 0.2135726369276091]]",train
"[83, 83]","[[-0.03707543580615555, -0.01799965481224251, 1.3208724962449465], [-0.031241315668527572, 0.0003894132331923898, -1.4587302405529095]]",-2,-11684.75390625,"[[-0.001560553521436896, -0.004000235575557812, 0.7195590976460844], [0.0015592155186140405, 0.004000326592659905, -0.7195590976460844]]","[0, 0]",-11684.751084434702,"[[-0.0015271287139531676, -0.00481348912476115, 0.7275837748642353], [0.0015271287139531676, 0.00481348912476115, -0.7275837748642353]]",train
"[83, 83]","[[0.05446553894453487, -0.03185541257089405, 1.4269204768617911], [-0.054195097010556, -0.030875539068906933, -1.5989391204795955]]",-2,-11684.7177734375,"[[-0.041864637655324465, 0.0003152303797392234, -1.0189164033128777], [0.041863017859439765, -0.00031651737184723355, 1.0189169175337933]]","[0, 0]",-11684.684700949516,"[[-0.03650423718251543, 0.00032918576640931, -1.0165290811291776], [0.03650423718251543, -0.00032918576640931, 1.0165290811291776]]",train
"[83, 83]","[[-0.16431033085793453, -0.07877220409629432, 1.535323625976345], [-0.08929578857083385, -0.15371623401502096, -1.4839054976425263]]",-2,-11684.7236328125,"[[0.027106548794576586, -0.028285425955044307, -0.9895199362205752], [-0.027107366405832674, 0.028284865454246112, 0.9895204504414908]]","[0, 0]",-11684.691437040474,"[[0.024522241546702808, -0.024499191065068454, -0.9869855043687074], [-0.024522241546702808, 0.024499191065068454, 0.9869855043687074]]",train
"[83, 83]","[[-0.03491016803603003, 0.05641691525280839, 1.4878734474090627], [0.024439292192307116, 0.03936220261697365, -1.3687431586113987]]",-2,-11684.7900390625,"[[0.0020547522174176112, -0.0011227458337431846, 0.009856951610490156], [-0.0020560999904378667, 0.00112415325638967, -0.009857167583274783]]","[0, 0]",-11684.778834665018,"[[-0.00036504311761027195, 0.00010489910854420662, 0.017570306918833458], [0.00036504311761027195, -0.00010489910854420662, -0.017570306918833458]]",train
"[83, 83]","[[0.025113053861143778, 0.006591190273690657, 1.3486609178272135], [-0.08938416525789006, 0.15787625942627548, -1.2933576167436025]]",-2,-11684.5419921875,"[[0.10595588818332534, -0.13886047320725112, 2.415052929138795], [-0.10595753369025583, 0.13886119311653322, -2.415052929138795]]","[0, 0]",-11684.55297218222,"[[0.1045988272517456, -0.1382063331827158, 2.413613556903781], [-0.1045988272517456, 0.1382063331827158, -2.413613556903781]]",train
"[83, 83]","[[-0.1069711105428862, 0.046622002130797, 1.5261054975447117], [0.03514010798259083, -0.020685397844631928, -1.452679179173868]]",-2,-11684.751953125,"[[0.041652639798376516, -0.020990410364517716, -0.8056623046676791], [-0.041652948330925976, 0.020991654779133898, 0.8056623046676791]]","[0, 0]",-11684.72570208042,"[[0.03829310982080794, -0.01813656716024907, -0.8026595644007872], [-0.03829310982080794, 0.01813656716024907, 0.8026595644007872]]",train
"[83, 83]","[[-0.15759367139730945, 0.06342786056644978, 1.4713020778972359], [0.07040927245354453, 0.1720629686338554, -1.4172135186883335]]",-2,-11684.7890625,"[[0.023292803661660456, 0.013271193371728907, -0.29933555412205587], [-0.023293245891648027, -0.013269691846654835, 0.29933560554414745]]","[0, 0]",-11684.772730105424,"[[0.02351991081587142, 0.011206381856583927, -0.29796821073673063], [-0.02351991081587142, -0.011206381856583927, 0.29796821073673063]]",train
"[83, 83]","[[0.05236799059827066, -0.05999849792765704, 1.4635554567966644], [-0.2039812251678296, 0.025701266587319922, -1.313882107257501]]",-2,-11684.7626953125,"[[0.056967449933591846, -0.01946965342819474, 0.6074805352848607], [-0.05696894117424761, 0.019468115907656562, -0.6074805352848607]]","[0, 0]",-11684.75840028085,"[[0.056656684244821405, -0.018940820565688226, 0.613851704621178], [-0.056656684244821405, 0.018940820565688226, -0.613851704621178]]",train
"[83, 83]","[[0.023335304302542936, 0.11468622650232192, 1.5184226377391667], [0.008076969845111866, -0.07053805044789849, -1.4191750051858898]]",-2,-11684.7744140625,"[[-0.004340153598619372, -0.03967902907036415, -0.5830802386102608], [0.004340506868388512, 0.03968073628380454, 0.5830802386102608]]","[0, 0]",-11684.753180716678,"[[-0.003025231330037155, -0.03672394829701661, -0.5824300449838482], [0.003025231330037155, 0.03672394829701661, 0.5824300449838482]]",train
"[83, 83]","[[0.15563526376485626, 0.04052468840492104, 1.3690690300724353], [0.09416746105516761, 0.028426652004851827, -1.3879179712104706]]",-2,-11684.732421875,"[[0.018261367973553655, 0.003557692427450698, 0.9575821893624958], [-0.018262252433528792, -0.0035573617834018523, -0.9575816751415801]]","[0, 0]",-11684.732535487276,"[[0.021481362128793497, 0.004227941938719226, 0.9634936267145858], [-0.021481362128793497, -0.004227941938719226, -0.9634936267145858]]",train
"[83, 83]","[[-0.1556765315429127, 0.09883534538080559, 1.674822882369249], [-0.02519942773433247, -0.06327559735914395, -1.6617098053753656]]",-2,-11684.296875,"[[0.0722808459612888, -0.08935771119755612, -1.758082230256676], [-0.07228208009148666, 0.08935920243821187, 1.75808171603576]]","[0, 0]",-11684.221569776866,"[[0.06817332646809449, -0.08470177449428022, -1.7433137734785036], [-0.06817332646809449, 0.08470177449428022, 1.7433137734785036]]",train
"[83, 83]","[[0.12888915793858777, 0.06566557117750908, 1.5088863156921313], [0.018573323328758214, 0.10875743753509962, -1.5195772490413442]]",-2,-11684.71484375,"[[-0.042777287221066246, 0.016848628282799084, -1.0311126949933094], [0.042775729131691434, -0.016850078385781578, 1.0311126949933094]]","[0, 0]",-11684.681662590265,"[[-0.03749048590842703, 0.014644633874737677, -1.0292137207626977], [0.03749048590842703, -0.014644633874737677, 1.0292137207626977]]",train
"[83, 83]","[[0.1328024146062212, 0.1094880055540176, 1.4275341881194086], [0.08192741548459426, 0.056391111621963565, -1.435679915990495]]",-2,-11684.791015625,"[[-0.0038976001660939426, -0.003637797247489738, -0.04414563422016166], [0.0038962986729561074, 0.0036391727884394452, 0.04414553137597851]]","[0, 0]",-11684.778767107382,"[[-0.0006576301223896956, -0.0006863512031041137, -0.03701102455475549], [0.0006576301223896956, 0.0006863512031041137, 0.03701102455475549]]",train
"[83, 83]","[[0.08782127524218004, 0.19569077701920692, 1.5472234809748917], [0.08006760006112756, 0.11549154646726174, -1.3827000054139273]]",-2,-11684.779296875,"[[-0.0023255378663410106, -0.017989123994113107, -0.5110693072076641], [0.0023253846285081086, 0.017990563812677288, 0.5110692043634809]]","[0, 0]",-11684.759970102245,"[[-0.0013422977031778078, -0.013883898983745016, -0.5072213465785894], [0.0013422977031778078, 0.013883898983745016, 0.5072213465785894]]",train
"[83, 83]","[[-0.04173565835580684, 0.1365874454308695, 1.283812492146973], [-0.1744130872793399, 0.010667442250306906, -1.4435589746453534]]",-2,-11684.7041015625,"[[0.058868267548766624, 0.0563826264860771, 1.2378377306708697], [-0.05886914172432345, -0.056382266531436055, -1.2378377306708697]]","[0, 0]",-11684.705861649203,"[[0.06040133251856373, 0.057325017861412066, 1.2416344830009494], [-0.06040133251856373, -0.057325017861412066, -1.2416344830009494]]",train
"[83, 83]","[[0.08353034362810013, -0.08099343432092335, 1.4491103806820496], [0.07566573676800187, -0.0017705686201897883, -1.3549652275543242]]",-2,-11684.7724609375,"[[0.0006018780984074553, -0.009920370476033103, 0.4660658753668467], [-0.0006037580900755409, 0.009918030770866311, -0.46606582394475515]]","[0, 0]",-11684.766378179384,"[[0.0013282639307939203, -0.013380055338595829, 0.4735840654077985], [-0.0013282639307939203, 0.013380055338595829, -0.4735840654077985]]",train
"[83, 83]","[[-0.0017642735918672995, 0.0255681347434727, 1.4684693512422244], [-0.032390544435551956, -0.1308183386016739, -1.3876842617715304]]",-2,-11684.7900390625,"[[-0.0019106361493406471, -0.004373315191257004, -0.013467996000615606], [0.0019094786380592303, 0.00437487482329456, 0.013467882872014137]]","[0, 0]",-11684.778848976706,"[[-9.510845263033868e-05, -0.0004856508834551642, -0.008869651548330904], [9.510845263033868e-05, 0.0004856508834551642, 0.008869651548330904]]",train
"[83, 83]","[[-0.008406305127439928, -0.07627111303138744, 1.407232665286663], [0.0054575484548773055, 0.0327358347021131, -1.4967084149824412]]",-2,-11684.787109375,"[[0.0017472661075141934, 0.016818206973421634, -0.3476499001732955], [-0.001747671313595827, -0.016816628315210195, 0.3476499001732955]]","[0, 0]",-11684.77064534614,"[[0.001640398624862847, 0.012897918035617555, -0.3436000623111], [-0.001640398624862847, -0.012897918035617555, 0.3436000623111]]",train
"[83, 83]","[[-0.04676991106025237, -0.019967721298748714, 1.378046902017707], [-0.10757374780020215, 0.23528803827965508, -1.5048034508851769]]",-2,-11684.7890625,"[[-0.007435639584364506, 0.022312585467585397, -0.26652759120820485], [0.007434909390664102, -0.022311181644485322, 0.26652769405238796]]","[0, 0]",-11684.774076651109,"[[-0.0055781047686929465, 0.023416998763256175, -0.2644708321570466], [0.0055781047686929465, -0.023416998763256175, 0.2644708321570466]]",train
"[83, 83]","[[-0.050782598486687584, -0.11233665055867151, 1.4662140998247803], [-0.011705927885989106, 0.05151395520015866, -1.3778511358666243]]",-2,-11684.7890625,"[[-0.0001890487945418619, -0.0017160467272754568, 0.07953182367258813], [0.00018708822445627369, 0.0017164581040080792, -0.07953177225049655]]","[0, 0]",-11684.778415110904,"[[-0.0011607030892580026, -0.00486689120023623, 0.08447790598258635], [0.0011607030892580026, 0.00486689120023623, -0.08447790598258635]]",train
"[83, 83]","[[0.13746061703846257, -0.04637571646172775, 1.3236884461363752], [-0.09006580642603562, 0.026284671509854668, -1.4307235958671287]]",-2,-11684.740234375,"[[0.07181902415682823, -0.024194515748523632, 0.8772146024354932], [-0.07181984691029347, 0.024194762574563204, -0.8772140882145772]]","[0, 0]",-11684.73905483662,"[[0.07292218485065727, -0.02328764352862497, 0.8827886494387605], [-0.07292218485065727, 0.02328764352862497, -0.8827886494387605]]",train
"[83, 83]","[[0.048105185692608736, -0.043690965370757284, 1.5608445842634682], [-0.027101025723679402, 0.07867049652398414, -1.2783635971802505]]",-2,-11684.787109375,"[[0.0006183568218744892, -0.0022148687835099354, 0.13051775306966273], [-0.0006200912890234096, 0.002214210066516823, -0.13051754738129642]]","[0, 0]",-11684.777729285364,"[[0.0036086412053725836, -0.005871305109345775, 0.13623454022269438], [-0.0036086412053725836, 0.005871305109345775, -0.13623454022269438]]",train
"[83, 83]","[[-0.08876227893981956, 0.09462154999027209, 1.395965505652614], [0.16230599630365147, 0.14277042714029622, -1.384290223897982]]",-2,-11684.7626953125,"[[-0.05438061019467714, -0.01058209051929335, 0.5948816086273746], [0.05437917037611296, 0.010580640416310856, -0.5948816086273746]]","[0, 0]",-11684.759269188797,"[[-0.05418270147378043, -0.010390943397319285, 0.6000031906417654], [0.05418270147378043, 0.010390943397319285, -0.6000031906417654]]",train
"[83, 83]","[[0.034269700592256966, 0.09037238279778806, 1.3759429895407007], [-0.22324186305064397, -0.007302691915236208, -1.3640255402850483]]",-2,-11684.728515625,"[[0.09422584060723002, 0.03706671996949094, 0.9971334910995898], [-0.09422656051651211, -0.03706635487264073, -0.9971334910995898]]","[0, 0]",-11684.728668564465,"[[0.09423565896564112, 0.035743928932310765, 1.0026840593120154], [-0.09423565896564112, -0.035743928932310765, -1.0026840593120154]]",train
